GENE.NAME,KEGG,HV0_LFC_nonDE,HV12_LFC_nonDE,HV24_LFC_nonDE,HV36_LFC_nonDE,LGV0_LFC_nonDE,LGV12_LFC_nonDE,LGV24_LFC_nonDE,LGV36_LFC_nonDE,LG0_LFC_nonDE,LG36_LFC_nonDE,LG48_LFC_nonDE,PathwayID,Pathway_info,Details
MED4_desC,K00507,-0.648300461,-0.233428534,-0.251455417,0.111853511,-0.47221547,0.073346171,-0.609865495,-0.604598299,0.946431011,-0.376386573,-0.779322479,9132,Signal transduction,04152 AMPK signaling pathway [PATH:ko04152]
MED4_devC,K02004,-0.081830115,0.085582947,0.150994553,0.457205175,0.017181763,0.236113339,-0.016645822,0.727578892,0.313214443,0.226642595,-0.05529466,9131,Membrane transport,02000 Transporters [BR:ko02000]
MED4_dgkA,K00901,-0.017696123,0.438692743,1.071866124,-0.151362494,-0.093517279,0.533555006,0.550786544,-7.577346594,0.800472256,-0.114737349,0.133787714,9132,Signal transduction,04070 Phosphatidylinositol signaling system [PATH:ko04070]
MED4_dgkA,K00901,-0.017696123,0.438692743,1.071866124,-0.151362494,-0.093517279,0.533555006,0.550786544,-7.577346594,0.800472256,-0.114737349,0.133787714,9132,Signal transduction,04072 Phospholipase D signaling pathway [PATH:ko04072]
MED4_dgkA,K00901,-0.017696123,0.438692743,1.071866124,-0.151362494,-0.093517279,0.533555006,0.550786544,-7.577346594,0.800472256,-0.114737349,0.133787714,9103,Lipid metabolism,00561 Glycerolipid metabolism [PATH:ko00561]
MED4_dgkA,K00901,-0.017696123,0.438692743,1.071866124,-0.151362494,-0.093517279,0.533555006,0.550786544,-7.577346594,0.800472256,-0.114737349,0.133787714,9103,Lipid metabolism,00564 Glycerophospholipid metabolism [PATH:ko00564]
MED4_dinG,K03722,-0.157433519,0.448165268,1.224281296,0.433251833,-0.264527633,0.806284578,0.072982789,1.054310402,0.246376682,-0.240027945,0.178227805,9124,Replication and repair,03400 DNA repair and recombination proteins [BR:ko03400]
MED4_dnaA,K02313,0.340695167,0.2498543,1.721955544,0.229215143,0.251755305,0.162151603,1.503938308,-0.62363312,0.001168766,-0.242509224,0.825257554,9124,Replication and repair,03032 DNA replication proteins [BR:ko03032]
MED4_dnaA,K02313,0.340695167,0.2498543,1.721955544,0.229215143,0.251755305,0.162151603,1.503938308,-0.62363312,0.001168766,-0.242509224,0.825257554,9143,Cell growth and death,04112 Cell cycle - Caulobacter [PATH:ko04112]
MED4_dnaA,K02313,0.340695167,0.2498543,1.721955544,0.229215143,0.251755305,0.162151603,1.503938308,-0.62363312,0.001168766,-0.242509224,0.825257554,9124,Replication and repair,03036 Chromosome and associated proteins [BR:ko03036]
MED4_dnaA,K02313,0.340695167,0.2498543,1.721955544,0.229215143,0.251755305,0.162151603,1.503938308,-0.62363312,0.001168766,-0.242509224,0.825257554,9132,Signal transduction,02020 Two-component system [PATH:ko02020]
MED4_dnaB,K02314,-0.029455801,0.296104889,0.817599341,0.562227109,-0.060882235,0.151096992,0.246095603,0.244661266,0.078258781,-0.382458684,-0.193804736,9143,Cell growth and death,04112 Cell cycle - Caulobacter [PATH:ko04112]
MED4_dnaB,K02314,-0.029455801,0.296104889,0.817599341,0.562227109,-0.060882235,0.151096992,0.246095603,0.244661266,0.078258781,-0.382458684,-0.193804736,9124,Replication and repair,03032 DNA replication proteins [BR:ko03032]
MED4_dnaB,K02314,-0.029455801,0.296104889,0.817599341,0.562227109,-0.060882235,0.151096992,0.246095603,0.244661266,0.078258781,-0.382458684,-0.193804736,9124,Replication and repair,03030 DNA replication [PATH:ko03030]
MED4_dnaE,K02337,0.069501071,-0.221527421,1.122377663,0.266001418,0.202028264,-0.241559556,1.508123228,0.249333028,0.114165924,-0.091511333,0.216303038,9124,Replication and repair,03030 DNA replication [PATH:ko03030]
MED4_dnaE,K02337,0.069501071,-0.221527421,1.122377663,0.266001418,0.202028264,-0.241559556,1.508123228,0.249333028,0.114165924,-0.091511333,0.216303038,9104,Nucleotide metabolism,00230 Purine metabolism [PATH:ko00230]
MED4_dnaE,K02337,0.069501071,-0.221527421,1.122377663,0.266001418,0.202028264,-0.241559556,1.508123228,0.249333028,0.114165924,-0.091511333,0.216303038,9124,Replication and repair,03430 Mismatch repair [PATH:ko03430]
MED4_dnaE,K02337,0.069501071,-0.221527421,1.122377663,0.266001418,0.202028264,-0.241559556,1.508123228,0.249333028,0.114165924,-0.091511333,0.216303038,9124,Replication and repair,03440 Homologous recombination [PATH:ko03440]
MED4_dnaE,K02337,0.069501071,-0.221527421,1.122377663,0.266001418,0.202028264,-0.241559556,1.508123228,0.249333028,0.114165924,-0.091511333,0.216303038,9104,Nucleotide metabolism,00240 Pyrimidine metabolism [PATH:ko00240]
MED4_dnaE,K02337,0.069501071,-0.221527421,1.122377663,0.266001418,0.202028264,-0.241559556,1.508123228,0.249333028,0.114165924,-0.091511333,0.216303038,9124,Replication and repair,03400 DNA repair and recombination proteins [BR:ko03400]
MED4_dnaE,K02337,0.069501071,-0.221527421,1.122377663,0.266001418,0.202028264,-0.241559556,1.508123228,0.249333028,0.114165924,-0.091511333,0.216303038,9124,Replication and repair,03032 DNA replication proteins [BR:ko03032]
MED4_dnaG,K02316,-0.054636208,-0.19103865,1.293676013,0.737169307,-0.039972189,-0.226238797,1.65837405,1.319989142,0.223260144,-0.264065488,0.244312772,9124,Replication and repair,03030 DNA replication [PATH:ko03030]
MED4_dnaG,K02316,-0.054636208,-0.19103865,1.293676013,0.737169307,-0.039972189,-0.226238797,1.65837405,1.319989142,0.223260144,-0.264065488,0.244312772,9124,Replication and repair,03032 DNA replication proteins [BR:ko03032]
MED4_dnaJ,K03686,0.049682374,0.235891089,0.577480685,0.25751331,0.152685446,0.050382281,0.234100169,-0.155016172,0.127110107,0.071075894,-0.215375531,9123,"Folding, sorting and degradation",03110 Chaperones and folding catalysts [BR:ko03110]
MED4_dnaJ,K03686,0.049682374,0.235891089,0.577480685,0.25751331,0.152685446,0.050382281,0.234100169,-0.155016172,0.127110107,0.071075894,-0.215375531,9122,Translation,03029 Mitochondrial biogenesis [BR:ko03029]
MED4_dnaK1,K04043,-0.018015974,-0.25628199,0.54768248,0.571028132,0.057608713,-0.275431262,0.679830718,0.306376857,0.05316737,0.017578277,0.14599578,9141,Transport and catabolism,04147 Exosome [BR:ko04147]
MED4_dnaK1,K04043,-0.018015974,-0.25628199,0.54768248,0.571028132,0.057608713,-0.275431262,0.679830718,0.306376857,0.05316737,0.017578277,0.14599578,9122,Translation,03019 Messenger RNA Biogenesis [BR:ko03019]
MED4_dnaK1,K04043,-0.018015974,-0.25628199,0.54768248,0.571028132,0.057608713,-0.275431262,0.679830718,0.306376857,0.05316737,0.017578277,0.14599578,9122,Translation,03029 Mitochondrial biogenesis [BR:ko03029]
MED4_dnaK1,K04043,-0.018015974,-0.25628199,0.54768248,0.571028132,0.057608713,-0.275431262,0.679830718,0.306376857,0.05316737,0.017578277,0.14599578,9123,"Folding, sorting and degradation",03110 Chaperones and folding catalysts [BR:ko03110]
MED4_dnaK1,K04043,-0.018015974,-0.25628199,0.54768248,0.571028132,0.057608713,-0.275431262,0.679830718,0.306376857,0.05316737,0.017578277,0.14599578,9123,"Folding, sorting and degradation",03018 RNA degradation [PATH:ko03018]
MED4_dnaK2,K04043,-0.428721577,-0.393234805,-1.936849485,-0.65052131,-0.095094407,-0.552312836,-1.281456068,-0.622123849,-0.06225256,0.014729623,-0.624699029,9123,"Folding, sorting and degradation",03110 Chaperones and folding catalysts [BR:ko03110]
MED4_dnaK2,K04043,-0.428721577,-0.393234805,-1.936849485,-0.65052131,-0.095094407,-0.552312836,-1.281456068,-0.622123849,-0.06225256,0.014729623,-0.624699029,9123,"Folding, sorting and degradation",03018 RNA degradation [PATH:ko03018]
MED4_dnaK2,K04043,-0.428721577,-0.393234805,-1.936849485,-0.65052131,-0.095094407,-0.552312836,-1.281456068,-0.622123849,-0.06225256,0.014729623,-0.624699029,9141,Transport and catabolism,04147 Exosome [BR:ko04147]
MED4_dnaK2,K04043,-0.428721577,-0.393234805,-1.936849485,-0.65052131,-0.095094407,-0.552312836,-1.281456068,-0.622123849,-0.06225256,0.014729623,-0.624699029,9122,Translation,03029 Mitochondrial biogenesis [BR:ko03029]
MED4_dnaK2,K04043,-0.428721577,-0.393234805,-1.936849485,-0.65052131,-0.095094407,-0.552312836,-1.281456068,-0.622123849,-0.06225256,0.014729623,-0.624699029,9122,Translation,03019 Messenger RNA Biogenesis [BR:ko03019]
MED4_dnaN,K02338,-0.018585738,-0.576204688,-0.718386341,-0.796906723,0.024517541,-0.502439377,-0.794810972,-0.728908717,0.132767283,0.310368915,0.050749889,9104,Nucleotide metabolism,00240 Pyrimidine metabolism [PATH:ko00240]
MED4_dnaN,K02338,-0.018585738,-0.576204688,-0.718386341,-0.796906723,0.024517541,-0.502439377,-0.794810972,-0.728908717,0.132767283,0.310368915,0.050749889,9124,Replication and repair,03030 DNA replication [PATH:ko03030]
MED4_dnaN,K02338,-0.018585738,-0.576204688,-0.718386341,-0.796906723,0.024517541,-0.502439377,-0.794810972,-0.728908717,0.132767283,0.310368915,0.050749889,9104,Nucleotide metabolism,00230 Purine metabolism [PATH:ko00230]
MED4_dnaN,K02338,-0.018585738,-0.576204688,-0.718386341,-0.796906723,0.024517541,-0.502439377,-0.794810972,-0.728908717,0.132767283,0.310368915,0.050749889,9124,Replication and repair,03430 Mismatch repair [PATH:ko03430]
MED4_dnaN,K02338,-0.018585738,-0.576204688,-0.718386341,-0.796906723,0.024517541,-0.502439377,-0.794810972,-0.728908717,0.132767283,0.310368915,0.050749889,9124,Replication and repair,03032 DNA replication proteins [BR:ko03032]
MED4_dnaN,K02338,-0.018585738,-0.576204688,-0.718386341,-0.796906723,0.024517541,-0.502439377,-0.794810972,-0.728908717,0.132767283,0.310368915,0.050749889,9124,Replication and repair,03440 Homologous recombination [PATH:ko03440]
MED4_dnaN,K02338,-0.018585738,-0.576204688,-0.718386341,-0.796906723,0.024517541,-0.502439377,-0.794810972,-0.728908717,0.132767283,0.310368915,0.050749889,9124,Replication and repair,03400 DNA repair and recombination proteins [BR:ko03400]
MED4_dnaQ,K02342,0.178882613,0.461630252,2.102467086,-0.010587102,0.145466309,0.535412054,2.900470992,0.825962731,-0.011095791,-0.03419951,0.318249961,9104,Nucleotide metabolism,00230 Purine metabolism [PATH:ko00230]
MED4_dnaQ,K02342,0.178882613,0.461630252,2.102467086,-0.010587102,0.145466309,0.535412054,2.900470992,0.825962731,-0.011095791,-0.03419951,0.318249961,9124,Replication and repair,03030 DNA replication [PATH:ko03030]
MED4_dnaQ,K02342,0.178882613,0.461630252,2.102467086,-0.010587102,0.145466309,0.535412054,2.900470992,0.825962731,-0.011095791,-0.03419951,0.318249961,9124,Replication and repair,03032 DNA replication proteins [BR:ko03032]
MED4_dnaQ,K02342,0.178882613,0.461630252,2.102467086,-0.010587102,0.145466309,0.535412054,2.900470992,0.825962731,-0.011095791,-0.03419951,0.318249961,9124,Replication and repair,03440 Homologous recombination [PATH:ko03440]
MED4_dnaQ,K02342,0.178882613,0.461630252,2.102467086,-0.010587102,0.145466309,0.535412054,2.900470992,0.825962731,-0.011095791,-0.03419951,0.318249961,9124,Replication and repair,03430 Mismatch repair [PATH:ko03430]
MED4_dnaQ,K02342,0.178882613,0.461630252,2.102467086,-0.010587102,0.145466309,0.535412054,2.900470992,0.825962731,-0.011095791,-0.03419951,0.318249961,9104,Nucleotide metabolism,00240 Pyrimidine metabolism [PATH:ko00240]
MED4_dnaQ,K02342,0.178882613,0.461630252,2.102467086,-0.010587102,0.145466309,0.535412054,2.900470992,0.825962731,-0.011095791,-0.03419951,0.318249961,9124,Replication and repair,03400 DNA repair and recombination proteins [BR:ko03400]
MED4_dnaX,K02343,0.121980324,-0.268145001,-0.38796129,-0.578731527,0.120308102,-0.357167127,1.52487873,1.908769754,0.192152831,-0.199900382,0.130592166,9124,Replication and repair,03030 DNA replication [PATH:ko03030]
MED4_dnaX,K02343,0.121980324,-0.268145001,-0.38796129,-0.578731527,0.120308102,-0.357167127,1.52487873,1.908769754,0.192152831,-0.199900382,0.130592166,9124,Replication and repair,03032 DNA replication proteins [BR:ko03032]
MED4_dnaX,K02343,0.121980324,-0.268145001,-0.38796129,-0.578731527,0.120308102,-0.357167127,1.52487873,1.908769754,0.192152831,-0.199900382,0.130592166,9104,Nucleotide metabolism,00230 Purine metabolism [PATH:ko00230]
MED4_dnaX,K02343,0.121980324,-0.268145001,-0.38796129,-0.578731527,0.120308102,-0.357167127,1.52487873,1.908769754,0.192152831,-0.199900382,0.130592166,9124,Replication and repair,03440 Homologous recombination [PATH:ko03440]
MED4_dnaX,K02343,0.121980324,-0.268145001,-0.38796129,-0.578731527,0.120308102,-0.357167127,1.52487873,1.908769754,0.192152831,-0.199900382,0.130592166,9124,Replication and repair,03430 Mismatch repair [PATH:ko03430]
MED4_dnaX,K02343,0.121980324,-0.268145001,-0.38796129,-0.578731527,0.120308102,-0.357167127,1.52487873,1.908769754,0.192152831,-0.199900382,0.130592166,9124,Replication and repair,03400 DNA repair and recombination proteins [BR:ko03400]
MED4_dnaX,K02343,0.121980324,-0.268145001,-0.38796129,-0.578731527,0.120308102,-0.357167127,1.52487873,1.908769754,0.192152831,-0.199900382,0.130592166,9104,Nucleotide metabolism,00240 Pyrimidine metabolism [PATH:ko00240]
MED4_dppB,K02033,0.017480881,0.058024549,2.244102766,1.832331646,-0.192932536,0.248353048,2.839940725,0.428123984,0.101997515,-0.39711211,0.562446009,9145,Cellular community - prokaryotes,02024 Quorum sensing [PATH:ko02024]
MED4_dppB,K02033,0.017480881,0.058024549,2.244102766,1.832331646,-0.192932536,0.248353048,2.839940725,0.428123984,0.101997515,-0.39711211,0.562446009,9131,Membrane transport,02000 Transporters [BR:ko02000]
MED4_dppC,K02034,0.02874478,-0.333068828,0.068995974,-0.464230501,0.105969307,-0.21718651,-0.405102227,-0.603425294,0.165981983,0.067113644,0.054094479,9131,Membrane transport,02000 Transporters [BR:ko02000]
MED4_dppC,K02034,0.02874478,-0.333068828,0.068995974,-0.464230501,0.105969307,-0.21718651,-0.405102227,-0.603425294,0.165981983,0.067113644,0.054094479,9145,Cellular community - prokaryotes,02024 Quorum sensing [PATH:ko02024]
MED4_dtd3,K03424,0.312329026,0.034849626,-0.041414779,1.167329532,0.333804075,-0.052009543,0.218661782,1.484032973,0.538409748,-0.171198119,0.467920203,9192,Genetic information processing,"99976 Replication, recombination and repair proteins"
MED4_dusA,K05539,0.134872492,0.476103819,2.241415273,0.256491846,0.043156343,0.755945692,2.076257606,1.287595439,0.440409296,0.325835719,0.251794014,9122,Translation,03016 Transfer RNA biogenesis [BR:ko03016]
MED4_dusB,K05540,-0.362653708,0.21491429,1.151359529,1.63092843,-0.316755199,0.043153421,2.074741488,3.93773839,-0.273316816,0.552570724,0.06112798,9122,Translation,03016 Transfer RNA biogenesis [BR:ko03016]
MED4_dxr,K00099,0.211999415,0.128104712,-1.021811789,0.772799472,0.211589643,0.026598986,-0.781918416,0.011086151,0.090662398,-0.052720891,-0.059658997,9109,Metabolism of terpenoids and polyketides,00900 Terpenoid backbone biosynthesis [PATH:ko00900]
MED4_dxs,K01662,0.020906286,0.279658495,-0.3512511,0.731823118,0.014762498,0.212974666,-0.449509251,0.696383236,-0.233250567,0.080727081,-0.071679845,9109,Metabolism of terpenoids and polyketides,00900 Terpenoid backbone biosynthesis [PATH:ko00900]
MED4_dxs,K01662,0.020906286,0.279658495,-0.3512511,0.731823118,0.014762498,0.212974666,-0.449509251,0.696383236,-0.233250567,0.080727081,-0.071679845,9108,Metabolism of cofactors and vitamins,00730 Thiamine metabolism [PATH:ko00730]
MED4_ECM27,K07301,0.050248238,0.443164284,0.963291427,0.760247993,0.083696766,0.638195969,0.531659367,2.702757758,0.241154857,0.416840443,0.222438448,9131,Membrane transport,02000 Transporters [BR:ko02000]
MED4_ecm4,K07393,-0.248337437,-0.684049568,-0.62161462,-0.089987994,-0.159145594,-0.315555617,-0.038426273,0.994822751,0.450542864,-0.31302219,0.051953671,9191,Metabolism,99985 Amino acid metabolism
MED4_eda,K01625,-0.086568291,0.29447416,0.149817446,0.211891092,-0.0039596,0.453298934,-0.10141048,1.43316976,0.518767916,-0.070590867,0.150383439,9101,Carbohydrate metabolism,00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630]
MED4_eda,K01625,-0.086568291,0.29447416,0.149817446,0.211891092,-0.0039596,0.453298934,-0.10141048,1.43316976,0.518767916,-0.070590867,0.150383439,9101,Carbohydrate metabolism,00030 Pentose phosphate pathway [PATH:ko00030]
MED4_efp,K02356,-0.070862306,0.002449277,-0.717204877,-0.274481555,-0.053456955,-0.201624736,-0.814699122,-0.049191773,-0.015980547,0.247169565,-0.023582542,9122,Translation,03012 Translation factors [BR:ko03012]
MED4_eno,K01689,0.045324935,-0.094174551,-0.69898342,-0.919128338,0.093848338,-0.333997883,-0.644048416,-0.589453232,-0.050645671,-0.017430146,0.007257592,9101,Carbohydrate metabolism,00010 Glycolysis / Gluconeogenesis [PATH:ko00010]
MED4_eno,K01689,0.045324935,-0.094174551,-0.69898342,-0.919128338,0.093848338,-0.333997883,-0.644048416,-0.589453232,-0.050645671,-0.017430146,0.007257592,9123,"Folding, sorting and degradation",03018 RNA degradation [PATH:ko03018]
MED4_eno,K01689,0.045324935,-0.094174551,-0.69898342,-0.919128338,0.093848338,-0.333997883,-0.644048416,-0.589453232,-0.050645671,-0.017430146,0.007257592,9102,Energy metabolism,00680 Methane metabolism [PATH:ko00680]
MED4_eno,K01689,0.045324935,-0.094174551,-0.69898342,-0.919128338,0.093848338,-0.333997883,-0.644048416,-0.589453232,-0.050645671,-0.017430146,0.007257592,9141,Transport and catabolism,04147 Exosome [BR:ko04147]
MED4_eno,K01689,0.045324935,-0.094174551,-0.69898342,-0.919128338,0.093848338,-0.333997883,-0.644048416,-0.589453232,-0.050645671,-0.017430146,0.007257592,9132,Signal transduction,04066 HIF-1 signaling pathway [PATH:ko04066]
MED4_eno,K01689,0.045324935,-0.094174551,-0.69898342,-0.919128338,0.093848338,-0.333997883,-0.644048416,-0.589453232,-0.050645671,-0.017430146,0.007257592,9122,Translation,03019 Messenger RNA Biogenesis [BR:ko03019]
MED4_era,K03595,-0.204629958,-0.190545318,0.860153075,0.018468722,0.087785801,-0.358013262,0.868294534,0.373535338,0.618568656,0.237252964,0.50959739,9122,Translation,03029 Mitochondrial biogenesis [BR:ko03029]
MED4_era,K03595,-0.204629958,-0.190545318,0.860153075,0.018468722,0.087785801,-0.358013262,0.868294534,0.373535338,0.618568656,0.237252964,0.50959739,9122,Translation,03009 Ribosome biogenesis [BR:ko03009]
MED4_eriC,K03281,0.089288544,1.202013092,0.762588396,0.005791772,-0.084549739,1.457178011,0.745292642,2.333993579,-0.10745043,0.259898046,-0.034422384,9193,Cellular processes and signaling,99977 Transport
MED4_fabD,K00645,-0.147098648,0.134682382,-0.86395024,-0.194805018,-0.202555549,0.196533531,-1.439008129,0.013122289,-0.030855875,-0.34974664,-0.218865763,9110,Biosynthesis of other secondary metabolites,00333 Prodigiosin biosyntheses [PATH:ko00333]
MED4_fabD,K00645,-0.147098648,0.134682382,-0.86395024,-0.194805018,-0.202555549,0.196533531,-1.439008129,0.013122289,-0.030855875,-0.34974664,-0.218865763,9103,Lipid metabolism,00061 Fatty acid biosynthesis [PATH:ko00061]
MED4_fabD,K00645,-0.147098648,0.134682382,-0.86395024,-0.194805018,-0.202555549,0.196533531,-1.439008129,0.013122289,-0.030855875,-0.34974664,-0.218865763,9103,Lipid metabolism,01004 Lipid biosynthesis proteins [BR:ko01004]
MED4_fabF,K09458,-0.151421243,-0.073582862,-1.770432045,-0.874574244,-0.118195214,-0.168066261,-1.910125806,-0.826516828,-0.168770181,-0.1767429,-0.419675907,9103,Lipid metabolism,00061 Fatty acid biosynthesis [PATH:ko00061]
MED4_fabF,K09458,-0.151421243,-0.073582862,-1.770432045,-0.874574244,-0.118195214,-0.168066261,-1.910125806,-0.826516828,-0.168770181,-0.1767429,-0.419675907,9108,Metabolism of cofactors and vitamins,00780 Biotin metabolism [PATH:ko00780]
MED4_fabF,K09458,-0.151421243,-0.073582862,-1.770432045,-0.874574244,-0.118195214,-0.168066261,-1.910125806,-0.826516828,-0.168770181,-0.1767429,-0.419675907,9103,Lipid metabolism,01004 Lipid biosynthesis proteins [BR:ko01004]
MED4_fabG,K00059,-0.14571455,0.837711439,-1.16748928,0.294454071,-0.101691908,1.027059063,-1.804775911,0.213500829,-0.420959807,0.051414434,-0.67979596,9103,Lipid metabolism,01004 Lipid biosynthesis proteins [BR:ko01004]
MED4_fabG,K00059,-0.14571455,0.837711439,-1.16748928,0.294454071,-0.101691908,1.027059063,-1.804775911,0.213500829,-0.420959807,0.051414434,-0.67979596,9103,Lipid metabolism,00061 Fatty acid biosynthesis [PATH:ko00061]
MED4_fabG,K00059,-0.14571455,0.837711439,-1.16748928,0.294454071,-0.101691908,1.027059063,-1.804775911,0.213500829,-0.420959807,0.051414434,-0.67979596,9103,Lipid metabolism,01040 Biosynthesis of unsaturated fatty acids [PATH:ko01040]
MED4_fabG,K00059,-0.14571455,0.837711439,-1.16748928,0.294454071,-0.101691908,1.027059063,-1.804775911,0.213500829,-0.420959807,0.051414434,-0.67979596,9108,Metabolism of cofactors and vitamins,00780 Biotin metabolism [PATH:ko00780]
MED4_fabG,K00059,-0.14571455,0.837711439,-1.16748928,0.294454071,-0.101691908,1.027059063,-1.804775911,0.213500829,-0.420959807,0.051414434,-0.67979596,9110,Biosynthesis of other secondary metabolites,00333 Prodigiosin biosyntheses [PATH:ko00333]
MED4_fabH,K00648,-0.08434824,-0.124491928,-0.98877934,0.052130158,-0.043451551,-0.106770588,-0.407085534,1.398224205,0.058496253,0.051130058,0.003953257,9103,Lipid metabolism,00061 Fatty acid biosynthesis [PATH:ko00061]
MED4_fabH,K00648,-0.08434824,-0.124491928,-0.98877934,0.052130158,-0.043451551,-0.106770588,-0.407085534,1.398224205,0.058496253,0.051130058,0.003953257,9103,Lipid metabolism,01004 Lipid biosynthesis proteins [BR:ko01004]
MED4_fabI,K00208,-0.087036868,-0.324367176,-2.094246619,-0.891728939,-0.130050291,-0.275902834,-1.872250154,-0.390857901,-0.288663242,0.134540923,-0.495493845,9110,Biosynthesis of other secondary metabolites,00333 Prodigiosin biosyntheses [PATH:ko00333]
MED4_fabI,K00208,-0.087036868,-0.324367176,-2.094246619,-0.891728939,-0.130050291,-0.275902834,-1.872250154,-0.390857901,-0.288663242,0.134540923,-0.495493845,9103,Lipid metabolism,01004 Lipid biosynthesis proteins [BR:ko01004]
MED4_fabI,K00208,-0.087036868,-0.324367176,-2.094246619,-0.891728939,-0.130050291,-0.275902834,-1.872250154,-0.390857901,-0.288663242,0.134540923,-0.495493845,9108,Metabolism of cofactors and vitamins,00780 Biotin metabolism [PATH:ko00780]
MED4_fabI,K00208,-0.087036868,-0.324367176,-2.094246619,-0.891728939,-0.130050291,-0.275902834,-1.872250154,-0.390857901,-0.288663242,0.134540923,-0.495493845,9103,Lipid metabolism,00061 Fatty acid biosynthesis [PATH:ko00061]
MED4_fabZ,K02372,-0.013223784,0.499484578,-0.43512359,0.023795662,-0.024807222,0.708647588,-1.102811212,-1.680582,-0.095316715,0.163270145,-0.287008293,9103,Lipid metabolism,00061 Fatty acid biosynthesis [PATH:ko00061]
MED4_fabZ,K02372,-0.013223784,0.499484578,-0.43512359,0.023795662,-0.024807222,0.708647588,-1.102811212,-1.680582,-0.095316715,0.163270145,-0.287008293,9108,Metabolism of cofactors and vitamins,00780 Biotin metabolism [PATH:ko00780]
MED4_fabZ,K02372,-0.013223784,0.499484578,-0.43512359,0.023795662,-0.024807222,0.708647588,-1.102811212,-1.680582,-0.095316715,0.163270145,-0.287008293,9103,Lipid metabolism,01004 Lipid biosynthesis proteins [BR:ko01004]
MED4_fadD,K01897,0.387254234,0.463073822,0.876312696,0.515876037,0.228680025,0.551174504,0.112013096,0.399090214,0.063224369,-0.415005061,0.018055342,9141,Transport and catabolism,04147 Exosome [BR:ko04147]
MED4_fadD,K01897,0.387254234,0.463073822,0.876312696,0.515876037,0.228680025,0.551174504,0.112013096,0.399090214,0.063224369,-0.415005061,0.018055342,9103,Lipid metabolism,00061 Fatty acid biosynthesis [PATH:ko00061]
MED4_fadD,K01897,0.387254234,0.463073822,0.876312696,0.515876037,0.228680025,0.551174504,0.112013096,0.399090214,0.063224369,-0.415005061,0.018055342,9159,Environmental adaptation,04714 Thermogenesis [PATH:ko04714]
MED4_fadD,K01897,0.387254234,0.463073822,0.876312696,0.515876037,0.228680025,0.551174504,0.112013096,0.399090214,0.063224369,-0.415005061,0.018055342,9103,Lipid metabolism,00071 Fatty acid degradation [PATH:ko00071]
MED4_fadD,K01897,0.387254234,0.463073822,0.876312696,0.515876037,0.228680025,0.551174504,0.112013096,0.399090214,0.063224369,-0.415005061,0.018055342,9143,Cell growth and death,04216 Ferroptosis [PATH:ko04216]
MED4_fadD,K01897,0.387254234,0.463073822,0.876312696,0.515876037,0.228680025,0.551174504,0.112013096,0.399090214,0.063224369,-0.415005061,0.018055342,9141,Transport and catabolism,04146 Peroxisome [PATH:ko04146]
MED4_fadD,K01897,0.387254234,0.463073822,0.876312696,0.515876037,0.228680025,0.551174504,0.112013096,0.399090214,0.063224369,-0.415005061,0.018055342,9103,Lipid metabolism,01004 Lipid biosynthesis proteins [BR:ko01004]
MED4_fadD,K01897,0.387254234,0.463073822,0.876312696,0.515876037,0.228680025,0.551174504,0.112013096,0.399090214,0.063224369,-0.415005061,0.018055342,9145,Cellular community - prokaryotes,02024 Quorum sensing [PATH:ko02024]
MED4_fcl,K02377,-0.042570798,0.280560172,0.531571719,1.103039932,0.018019387,0.34157694,0.384267623,0.971758391,0.151348336,0.030721498,0.302101931,9101,Carbohydrate metabolism,00051 Fructose and mannose metabolism [PATH:ko00051]
MED4_fcl,K02377,-0.042570798,0.280560172,0.531571719,1.103039932,0.018019387,0.34157694,0.384267623,0.971758391,0.151348336,0.030721498,0.302101931,9101,Carbohydrate metabolism,00520 Amino sugar and nucleotide sugar metabolism [PATH:ko00520]
MED4_fcl,K02377,-0.042570798,0.280560172,0.531571719,1.103039932,0.018019387,0.34157694,0.384267623,0.971758391,0.151348336,0.030721498,0.302101931,9107,Glycan biosynthesis and metabolism,00541 O-Antigen nucleotide sugar biosynthesis [PATH:ko00541]
MED4_fdx,K04755,-0.188426362,-0.011029861,-1.62530701,-1.097728978,-0.027366112,0.048538156,-1.129514107,0.674377357,-0.373757845,0.283993598,0.058627159,9191,Metabolism,99982 Energy metabolism
MED4_fer,K05337,0.323128335,0.570434333,1.129864193,0.297742001,0.196762171,0.435975883,1.043243346,0.321936298,0.2920783,0.295914429,0.806104488,9191,Metabolism,99982 Energy metabolism
MED4_ffh,K03106,-0.101633893,-0.155536962,-0.500721747,-0.324044441,0.02631764,-0.479767243,-0.35012042,-0.203592433,-0.175302833,0.102659904,-0.090867898,9145,Cellular community - prokaryotes,02024 Quorum sensing [PATH:ko02024]
MED4_ffh,K03106,-0.101633893,-0.155536962,-0.500721747,-0.324044441,0.02631764,-0.479767243,-0.35012042,-0.203592433,-0.175302833,0.102659904,-0.090867898,9131,Membrane transport,03070 Bacterial secretion system [PATH:ko03070]
MED4_ffh,K03106,-0.101633893,-0.155536962,-0.500721747,-0.324044441,0.02631764,-0.479767243,-0.35012042,-0.203592433,-0.175302833,0.102659904,-0.090867898,9131,Membrane transport,02044 Secretion system [BR:ko02044]
